encuesta_id,fecha,zona_id,region,tipo_zona,puntuacion_general_1a5,nps_0a10,texto_libre,indice_calidad_global,incidencia_masiva,stress_calidad,flag_incongruente,sent_text_latente
E77700969,2025-05-01,Z15,Oeste,suburbana,10,2,En mi experiencia se corta en llamadas. hay mucha latencia. Lo peor es que depende del día.,43.18,0,0.3831,1,-1.0
E77700104,2025-05-01,Z16,Este,urbana_premium,4,7,En las últimas semanas la señal va y viene. se nota congestión. no me dieron solución.,61.33,0,0.1239,1,-0.369
E77700388,2025-05-01,Z17,Sur,suburbana,3,4,"En general la cobertura es mala. hay mucha latencia. Si no mejora, me planteo cambiarme.",43.45,0,0.3793,0,-0.549
E77700722,2025-05-01,Z18,Sur,urbana_premium,3,2,En mi experiencia hay mucha latencia. la atención al cliente no ayuda.,55.89,0,0.2016,0,-0.187
E77700822,2025-05-01,Z22,Este,suburbana,4,2,"En las últimas semanas la cobertura es mala. no carga nada. no entiendo los cargos. Si no mejora, me planteo cambiarme.",42.46,0,0.3934,1,-0.709
E77700665,2025-05-01,Z23,Norte,rural,3,0,"Últimamente la señal va y viene. hay mucha latencia. Si no mejora, me planteo cambiarme.",23.62,0,0.6626,0,-1.0
E77700579,2025-05-01,Z25,Oeste,rural,1,0,Desde hace meses la señal va y viene. hay mucha latencia. No es lo que esperaba.,25.6,0,0.6343,0,-1.0
E77700301,2025-05-01,Z26,Oeste,urbana_premium,5,4,"En mi zona hay mucha latencia. tardaron muchísimo. Si no mejora, me planteo cambiarme.",61.61,0,0.1199,1,-0.148
E77700508,01/05/2025,Z26,Oeste,urbana_premium,3,4,"En las últimas semanas la velocidad es muy baja. podría ser mejor. Si no mejora, me planteo cambiarme.",61.61,0,0.1199,0,-0.031
E77700740,2025-05-01,Z26,Oeste,urbana_premium,3,5,"En mi experiencia hay mucha latencia. no entiendo los cargos. Por favor, revisen la cobertura en mi zona.",61.61,0,0.1199,0,0.075
E77700775,2025-05-01,Z26,Oeste,urbana_premium,3,1,"En mi experiencia se queda sin servicio. la velocidad es muy baja. Si no mejora, me planteo cambiarme.",61.61,0,0.1199,0,-1.0
E77700905,2025-05-01,Z26,Oeste,urbana_premium,5,6,En las últimas semanas la cobertura es mala. la atención al cliente no ayuda.,61.61,0,0.1199,1,-0.316
E77700882,2025-05-01,Z27,Norte,suburbana,3,2,En mi zona la cobertura es mala. se nota congestión. En resumen podría ser mejor.,43.41,0,0.3799,0,-0.472
E77700704,2025-05-01,Z29,Oeste,urbana_premium,3,0,Desde hace meses no tengo cobertura dentro de casa. los datos van lentísimos. me parece caro para lo que ofrecen. No es lo que esperaba.,58.36,0,0.1663,0,-0.938
E77700748,2025-05-01,Z29,Oeste,urbana_premium,3,0,"En las últimas semanas la velocidad es muy baja. normal, sin más. Por favor, revisen la cobertura en mi zona.",58.36,0,0.1663,0,-0.334
E77700821,2025-06-01,Z05,Este,urbana_premium,1,1,En mi experiencia los datos van lentísimos. la factura sube sin explicación.,54.98,0,0.2146,1,0.068
E77700877,2025-06-01,Z05,Este,urbana_premium,4,7,Este mes hay mucha latencia. no entiendo los cargos. Gracias por la atención.,54.98,0,0.2146,0,-0.15
E77700478,2025-06-01,Z07,Centro,rural,2,2,En mi zona se corta en llamadas. no carga nada. Espero que lo solucionen pronto.,25.75,0,0.6321,0,-0.909
E77700574,2025-06-01,Z09,Norte,urbana_premium,5,4,"En mi experiencia normal, sin más. me cobraron de más. Gracias por la atención.",60.46,0,0.1363,1,-0.279
E77700602,2025-06-01,Z09,Norte,urbana_premium,5,7,Desde hace meses la cobertura es mala. me parece caro para lo que ofrecen.,60.46,0,0.1363,0,-0.267
E77700827,2025-06-01,Z09,Norte,urbana_premium,4,9,Desde hace meses la cobertura es buena. Lo peor es que podría ser mejor.,60.46,0,0.1363,0,0.378
E77700982,2025-06-01,Z10,Este,suburbana,3,0,,44.14,0,0.3694,0,-0.223
E77700523,2025-06-01,Z13,Este,suburbana,4,0,,46.06,0,0.342,0,-0.702
E77700355,2025-06-01,Z15,Oeste,suburbana,2,0,"En general hay cortes constantes. los datos van lentísimos. Si no mejora, me planteo cambiarme.",43.69,0,0.3759,0,-0.795
E77700436,2025-06-01,Z15,Oeste,suburbana,5,2,Últimamente el 5G ni se nota. la atención al cliente no ayuda.,43.69,0,0.3759,1,-0.264
E77700615,2025-06-01,Z15,Oeste,suburbana,4,2,"En mi experiencia la cobertura es mala. hay mucha latencia. Por favor, revisen la cobertura en mi zona.",43.69,0,0.3759,1,-0.491
E77700156,2025-06-01,Z16,Este,urbana_premium,3,7,Últimamente la señal va y viene. no es perfecto pero cumple. Gracias por la atención.,59.26,0,0.1534,0,-0.043
E77700348,2025-06-01,Z16,Este,urbana_premium,3,2,"En mi experiencia la señal va y viene. hay mucha latencia. Por favor, revisen la cobertura en mi zona.",59.26,0,0.1534,0,-0.697
E77700114,2025-06-01,Z17,Sur,suburbana,2,2,"En mi zona tiene altibajos. podría ser mejor. Por favor, revisen la cobertura en mi zona.",44.31,0,0.367,0,-0.341
E77700758,2025-06-01,Z17,Sur,suburbana,3,4,En las últimas semanas los datos van lentísimos. me atendieron bien pero no lo resolvieron. Espero que lo solucionen pronto.,44.31,0,0.367,0,-0.306
E77700889,2025-06-01,Z20,Oeste,suburbana,2,0,Desde hace meses hay cortes constantes. la velocidad es muy baja. me marean con respuestas. Espero que lo solucionen pronto.,43.15,0,0.3836,0,-0.478
E77700268,2025-06-01,Z26,Oeste,urbana_premium,3,7,"En las últimas semanas la cobertura es mala. el 5G ni se nota. tardaron muchísimo. Por favor, revisen la cobertura en mi zona.",59.79,0,0.1459,0,-0.398
E77700664,2025-06-01,Z26,Oeste,urbana_premium,2,3,En las últimas semanas los datos van lentísimos. me cobraron de más. Gracias por la atención.,59.79,0,0.1459,1,-0.036
E77700705,2025-06-01,Z26,Oeste,urbana_premium,4,0,En las últimas semanas la velocidad es muy baja. tardaron muchísimo. Espero que lo solucionen pronto.,59.79,0,0.1459,0,-0.221
E77700786,2025-06-01,Z26,Oeste,urbana_premium,3,3,Este mes se corta en llamadas. la velocidad es muy baja. me atendieron bien pero no lo resolvieron. No es lo que esperaba.,59.79,0,0.1459,0,-0.358
E77700020,2025-06-01,Z27,Norte,suburbana,2,1,En mi experiencia la cobertura es mala. se nota congestión. no me dieron solución.,45.42,0,0.3511,0,-0.441
E77700482,2025-06-01,Z27,Norte,suburbana,3,2,En las últimas semanas la cobertura es mala. la factura sube sin explicación.,45.42,0,0.3511,0,-0.271
E77700526,2025-06-01,Z27,Norte,suburbana,5,7,En las últimas semanas no tengo cobertura dentro de casa. la velocidad es muy baja.,45.42,0,0.3511,1,-0.4
E77700365,2025-06-01,Z28,Sur,urbana_premium,4,2,En mi experiencia la velocidad es muy baja. no es perfecto pero cumple.,59.35,0,0.1521,0,-0.236
E77700136,2025-06-01,Z29,Oeste,urbana_premium,1,6,En las últimas semanas tiene altibajos. me atendieron bien pero no lo resolvieron.,59.88,0,0.1446,1,0.005
E77700619,2025-06-01,Z29,Oeste,urbana_premium,4,4,"En las últimas semanas hay cortes constantes. no es perfecto pero cumple. Si no mejora, me planteo cambiarme.",59.88,0,0.1446,0,0.01
E77700760,2025-07-01,Z02,Oeste,suburbana,5,3,"En mi zona hay cortes constantes. se nota congestión. no entiendo los cargos. Por favor, revisen la cobertura en mi zona.",45.42,0,0.3511,1,-0.672
E77700920,2025-07-01,Z03,Sur,rural,3,4,En general se queda sin servicio. no carga nada. no me dieron solución. Gracias por la atención.,24.89,0,0.6444,0,-0.847
E77700283,2025-07-01,Z05,Este,urbana_premium,3,2,En las últimas semanas la velocidad es muy baja. tardaron muchísimo. En resumen depende del día.,58.24,0,0.168,0,-0.013
E77700834,2025-07-01,Z05,Este,urbana_premium,3,9,"Desde hace meses el 5G ni se nota. tiene altibajos. En resumen normal, sin más.",58.24,0,0.168,0,0.044
E77700997,2025-07-01,Z06,Sur,rural,5,3,Desde hace meses no tengo cobertura dentro de casa. el 5G ni se nota.,28.1,0,0.5986,1,-0.642
E77700693,2025-07-01,Z07,Centro,rural,2,4,"En las últimas semanas no tengo cobertura dentro de casa. no es perfecto pero cumple. Si no mejora, me planteo cambiarme.",26.6,0,0.62,0,-0.231
E77700188,2025-07-01,Z09,Norte,urbana_premium,5,4,Este mes no tengo cobertura dentro de casa. el 5G ni se nota.,58.49,0,0.1644,1,-0.431
E77700842,2025-07-01,Z09,Norte,urbana_premium,3,2,"En mi experiencia la señal va y viene. hay mucha latencia. me parece caro para lo que ofrecen. Por favor, revisen la cobertura en mi zona.",58.49,0,0.1644,0,-0.791
E77700529,01/07/2025,Z14,Norte,rural,3,0,Este mes se queda sin servicio. los datos van lentísimos. no entiendo los cargos.,24.89,0,0.6444,0,-0.568
E77700291,2025-07-01,Z15,Oeste,suburbana,3,6,En las últimas semanas la velocidad ha mejorado. Lo peor es que no es perfecto pero cumple.,42.06,0,0.3991,0,0.31
E77700353,2025-07-01,Z15,Oeste,suburbana,3,1,En mi experiencia tiene altibajos. depende del día. Espero que lo solucionen pronto.,42.06,0,0.3991,0,-0.332
E77700557,2025-07-01,Z15,Oeste,suburbana,3,5,"En general depende del día. no es perfecto pero cumple. En resumen normal, sin más.",42.06,0,0.3991,0,0.035
E77700734,2025-07-01,Z15,Oeste,suburbana,2,4,Últimamente no tengo cobertura dentro de casa. podría ser mejor. Además depende del día.,42.06,0,0.3991,0,-0.279
E77700237,2025-07-01,Z16,Este,urbana_premium,4,5,En mi experiencia la señal va y viene. hay mucha latencia. la atención al cliente no ayuda.,60.06,0,0.142,1,-0.77
E77700616,2025-07-01,Z16,Este,urbana_premium,3,4,En las últimas semanas la cobertura es mala. los datos van lentísimos. la factura sube sin explicación. Espero que lo solucionen pronto.,60.06,0,0.142,0,-0.721
E77700178,2025-07-01,Z18,Sur,urbana_premium,3,0,"En mi zona la señal va y viene. la velocidad es muy baja. Por favor, revisen la cobertura en mi zona.",59.31,0,0.1527,0,-0.615
E77700522,2025-07-01,Z21,Centro,rural,5,0,"Este mes la cobertura es mala. los datos van lentísimos. me atendieron bien pero no lo resolvieron. Por favor, revisen la cobertura en mi zona.",29.06,0,0.5849,1,-1.0
E77700103,2025-07-01,Z22,Este,suburbana,2,4,"Este mes la señal va y viene. se nota congestión. Por favor, revisen la cobertura en mi zona.",46.49,0,0.3359,0,-0.593
E77700204,2025-07-01,Z22,Este,suburbana,3,0,Últimamente podría ser mejor. tiene altibajos. Espero que lo solucionen pronto. En resumen depende del día.,46.49,0,0.3359,0,-0.315
E77700921,2025-07-01,Z25,Oeste,rural,3,0,En las últimas semanas la señal va y viene. los datos van lentísimos. tardaron muchísimo. Gracias por la atención.,27.65,0,0.605,0,-0.48
E77700252,2025-07-01,Z26,Oeste,urbana_premium,3,2,Este mes la cobertura es mala. podría ser mejor. No es lo que esperaba.,58.63,0,0.1624,0,-0.302
E77700935,2025-07-01,Z26,Oeste,urbana_premium,3,1,Últimamente la señal va y viene. la atención al cliente no ayuda. No es lo que esperaba.,58.63,0,0.1624,0,-0.109
E77700168,2025-07-01,Z27,Norte,suburbana,5,0,"En mi zona no tengo cobertura dentro de casa. la velocidad es muy baja. me cobraron de más. Si no mejora, me planteo cambiarme.",43.87,0,0.3733,1,-0.879
E77700825,2025-07-01,Z30,Centro,suburbana,2,0,Este mes la señal va y viene. no carga nada. No es lo que esperaba.,45.4,0,0.3514,0,-1.0
E77700096,2025-08-01,Z04,Centro,suburbana,3,0,Este mes el 5G ni se nota. no me dieron solución. En resumen depende del día.,48.53,0,0.3067,0,-0.089
E77700363,2025-08-01,Z04,Centro,suburbana,4,3,"En general no tengo cobertura dentro de casa. hay mucha latencia. Si no mejora, me planteo cambiarme.",48.53,0,0.3067,1,-0.398
E77700621,2025-08-01,Z05,Este,urbana_premium,2,2,En mi experiencia no carga nada. podría ser mejor. Espero que lo solucionen pronto.,59.05,0,0.1564,1,0.076
E77700924,2025-08-01,Z05,Este,urbana_premium,5,3,En mi zona hay cortes constantes. la velocidad es muy baja. Espero que lo solucionen pronto.,59.05,0,0.1564,1,-0.408
E77700411,2025-08-01,Z09,Norte,urbana_premium,4,3,Últimamente no tengo cobertura dentro de casa. la factura sube sin explicación.,62.83,0,0.1024,0,0.109
E77700981,2025-08-01,Z10,Este,suburbana,4,5,Últimamente se corta en llamadas. el 5G ni se nota. Espero que lo solucionen pronto.,45.01,0,0.357,1,-0.659
E77700666,2025-08-01,Z14,Norte,rural,5,0,En general no tengo cobertura dentro de casa. se nota congestión. me marean con respuestas.,26.07,0,0.6276,1,-0.911
E77700701,2025-08-01,Z15,Oeste,suburbana,4,1,En general hay cortes constantes. los datos van lentísimos. no me dieron solución. Espero que lo solucionen pronto.,43.38,0,0.3803,1,-1.0
E77700064,2025-08-01,Z16,Este,urbana_premium,4,3,"Desde hace meses el 5G ni se nota. depende del día. Por favor, revisen la cobertura en mi zona.",62.26,0,0.1106,0,-0.188
E77700455,2025-08-01,Z16,Este,urbana_premium,3,10,"Este mes en general estoy satisfecho. normal, sin más. Además normal, sin más.",62.26,0,0.1106,0,0.339
E77700830,2025-08-01,Z16,Este,urbana_premium,3,5,En general no tengo cobertura dentro de casa. la factura sube sin explicación.,62.26,0,0.1106,0,0.042
E77700085,2025-08-01,Z17,Sur,suburbana,5,2,Desde hace meses no carga nada. tiene altibajos. La verdad no es perfecto pero cumple.,46.73,0,0.3324,1,-0.299
E77700373,2025-08-01,Z17,Sur,suburbana,3,3,"En mi experiencia se queda sin servicio. se nota congestión. Por favor, revisen la cobertura en mi zona.",46.73,0,0.3324,0,-0.833
E77700390,2025-08-01,Z17,Sur,suburbana,4,1,"Desde hace meses se queda sin servicio. se nota congestión. Si no mejora, me planteo cambiarme.",46.73,0,0.3324,0,-0.638
E77700457,2025-08-01,Z17,Sur,suburbana,3,1,Desde hace meses se corta en llamadas. la velocidad es muy baja. tardaron muchísimo.,46.73,0,0.3324,0,-0.601
E77700592,2025-08-01,Z20,Oeste,suburbana,3,0,"En general no tengo cobertura dentro de casa. se nota congestión. Por favor, revisen la cobertura en mi zona.",45.96,0,0.3434,0,-0.908
E77700802,2025-08-01,Z20,Oeste,suburbana,4,4,"En general se queda sin servicio. los datos van lentísimos. la atención al cliente no ayuda. Por favor, revisen la cobertura en mi zona.",45.96,0,0.3434,0,-0.995
E77700835,2025-08-01,Z20,Oeste,suburbana,2,3,En mi zona la cobertura es mala. el 5G ni se nota. la factura sube sin explicación. Gracias por la atención.,45.96,0,0.3434,0,-0.673
E77700360,2025-08-01,Z22,Este,suburbana,3,2,"En mi experiencia la cobertura es mala. tardaron muchísimo. Además normal, sin más.",47.03,0,0.3281,0,-0.315
E77700610,2025-08-01,Z22,Este,suburbana,5,3,"En mi experiencia la cobertura es mala. el 5G ni se nota. el descuento no se aplicó. Si no mejora, me planteo cambiarme.",47.03,0,0.3281,1,-0.86
E77700968,2025-08-01,Z22,Este,suburbana,3,1,Este mes depende del día. tardaron muchísimo. Además podría ser mejor. Además depende del día.,47.03,0,0.3281,0,-0.054
E77700196,2025-08-01,Z24,Centro,rural,3,0,"Desde hace meses se corta en llamadas. los datos van lentísimos. Si no mejora, me planteo cambiarme.",28.2,0,0.5971,0,-0.596
E77700809,2025-08-01,Z26,Oeste,urbana_premium,4,7,"En las últimas semanas hay cortes constantes. normal, sin más. Además normal, sin más.",61.22,0,0.1254,0,-0.259
E77700406,2025-08-01,Z27,Norte,suburbana,3,1,"En general no es perfecto pero cumple. no me dieron solución. En resumen normal, sin más.",47.88,0,0.316,0,-0.314
E77700875,2025-08-01,Z27,Norte,suburbana,5,3,"Este mes se corta en llamadas. los datos van lentísimos. me parece caro para lo que ofrecen. Si no mejora, me planteo cambiarme.",47.88,0,0.316,1,-0.41
E77700892,2025-08-01,Z27,Norte,suburbana,5,5,Últimamente se corta en llamadas. la factura sube sin explicación. La verdad tiene altibajos.,47.88,0,0.316,1,-0.16
E77700350,2025-08-01,Z28,Sur,urbana_premium,4,3,En mi zona la cobertura es mala. los datos van lentísimos. Espero que lo solucionen pronto.,60.58,0,0.1346,1,-0.783
E77700185,2025-08-01,Z29,Oeste,urbana_premium,4,6,En mi experiencia el 5G ni se nota. no es perfecto pero cumple.,59.12,0,0.1554,0,0.084
E77700025,2025-09-01,Z04,Centro,suburbana,3,2,En general se corta en llamadas. hay mucha latencia. Gracias por la atención.,48.83,0,0.3024,0,-0.748
E77700279,2025-09-01,Z04,Centro,suburbana,1,5,En mi experiencia no tengo cobertura dentro de casa. no carga nada. me parece caro para lo que ofrecen.,48.83,0,0.3024,0,-0.352
E77700681,2025-09-01,Z04,Centro,suburbana,1,6,Desde hace meses todo correcto. La verdad tiene altibajos. Por otro lado podría ser mejor.,48.83,0,0.3024,1,0.207
E77700975,2025-09-01,Z04,Centro,suburbana,3,3,"En mi experiencia se nota congestión. la factura sube sin explicación. Lo mejor es que normal, sin más.",48.83,0,0.3024,0,-0.273
E77700869,2025-09-01,Z05,Este,urbana_premium,2,4,En las últimas semanas la velocidad es muy baja. la atención al cliente no ayuda.,58.65,0,0.1621,0,0.017
E77700581,2025-09-01,Z07,Centro,rural,3,3,"En las últimas semanas la señal va y viene. hay mucha latencia. Por favor, revisen la cobertura en mi zona.",29.37,0,0.5804,0,-0.377
E77700401,2025-09-01,Z09,Norte,urbana_premium,5,6,"Desde hace meses normal, sin más. no entiendo los cargos. Gracias por la atención.",60.55,0,0.135,1,-0.211
E77700432,2025-09-01,Z09,Norte,urbana_premium,5,3,Desde hace meses no carga nada. me cobraron de más. En resumen podría ser mejor.,60.55,0,0.135,1,-0.262
E77700495,2025-09-01,Z11,Oeste,suburbana,2,2,Este mes no carga nada. no entiendo los cargos. Por otro lado depende del día.,47.02,0,0.3283,1,-0.048
E77700530,2025-09-01,Z11,Oeste,suburbana,4,0,"En las últimas semanas hay cortes constantes. el 5G ni se nota. Por favor, revisen la cobertura en mi zona.",47.02,0,0.3283,1,-0.741
E77700588,2025-09-01,Z11,Oeste,suburbana,4,4,"Este mes la señal va y viene. se nota congestión. Por favor, revisen la cobertura en mi zona.",47.02,0,0.3283,0,-0.447
E77700001,2025-09-01,Z13,Este,suburbana,3,0,"En general la cobertura es mala. el 5G ni se nota. Si no mejora, me planteo cambiarme.",48.18,0,0.3117,0,-1.0
E77700985,2025-09-01,Z13,Este,suburbana,3,3,"En las últimas semanas la cobertura es mala. hay mucha latencia. me cobraron de más. Por favor, revisen la cobertura en mi zona.",48.18,0,0.3117,0,-0.572
E77700079,2025-09-01,Z15,Oeste,suburbana,5,1,"En mi experiencia no es perfecto pero cumple. depende del día. Lo peor es que normal, sin más.",45.33,0,0.3524,1,-0.265
E77700376,2025-09-01,Z15,Oeste,suburbana,2,2,En general los datos van lentísimos. no me dieron solución. La verdad podría ser mejor.,45.33,0,0.3524,0,-0.129
E77700444,2025-09-01,Z15,Oeste,suburbana,3,2,En general se queda sin servicio. los datos van lentísimos. la factura sube sin explicación. No es lo que esperaba.,45.33,0,0.3524,0,-0.874
E77700069,2025-09-01,Z16,Este,urbana_premium,2,1,En mi zona hay cortes constantes. la velocidad es muy baja. tardaron muchísimo. Espero que lo solucionen pronto.,62.44,0,0.108,0,-0.737
E77700712,2025-09-01,Z17,Sur,suburbana,4,8,"En mi zona normal, sin más. podría ser mejor. Por favor, revisen la cobertura en mi zona.",47.15,0,0.3264,1,-0.277
E77700780,2025-09-01,Z17,Sur,suburbana,5,3,Este mes se queda sin servicio. hay mucha latencia. Espero que lo solucionen pronto.,47.15,0,0.3264,1,-0.599
E77700211,2025-09-01,Z18,Sur,urbana_premium,5,2,"En mi zona la señal va y viene. normal, sin más. En resumen tiene altibajos.",59.75,0,0.1464,1,-0.122
E77700568,2025-09-01,Z22,Este,suburbana,3,1,En mi zona los datos van lentísimos. no me dieron solución. Además depende del día.,44.56,0,0.3634,0,-0.3
E77700864,2025-09-01,Z22,Este,suburbana,4,3,En mi zona se corta en llamadas. los datos van lentísimos. me parece caro para lo que ofrecen.,44.56,0,0.3634,0,-0.673
E77700439,2025-09-01,Z24,Centro,rural,3,0,En mi experiencia no tengo cobertura dentro de casa. no carga nada. me atendieron bien pero no lo resolvieron. Espero que lo solucionen pronto.,27.93,0,0.601,0,-0.832
E77700122,2025-09-01,Z26,Oeste,urbana_premium,3,4,"Desde hace meses tiene altibajos. la atención al cliente no ayuda. Por favor, revisen la cobertura en mi zona.",60.06,0,0.142,0,0.13
E77700433,2025-09-01,Z26,Oeste,urbana_premium,3,0,"Desde hace meses se queda sin servicio. la velocidad es muy baja. la atención al cliente no ayuda. Si no mejora, me planteo cambiarme.",60.06,0,0.142,0,-1.0
E77700707,2025-09-01,Z26,Oeste,urbana_premium,4,6,Desde hace meses no tengo cobertura dentro de casa. la velocidad es muy baja. no me dieron solución. Espero que lo solucionen pronto.,60.06,0,0.142,0,-0.563
E77700843,2025-09-01,Z26,Oeste,urbana_premium,4,8,Desde hace meses no carga nada. la atención al cliente no ayuda. Espero que lo solucionen pronto.,60.06,0,0.142,0,-0.129
E77700960,2025-09-01,Z27,Norte,suburbana,3,3,Desde hace meses se queda sin servicio. se nota congestión. la factura sube sin explicación. Gracias por la atención.,46.55,0,0.335,0,-0.653
E77700129,2025-09-01,Z28,Sur,urbana_premium,4,4,Desde hace meses la señal va y viene. depende del día. Por otro lado no es perfecto pero cumple.,62.02,0,0.114,0,-0.169
E77700420,2025-09-01,Z28,Sur,urbana_premium,4,4,"En las últimas semanas tiene altibajos. podría ser mejor. Si no mejora, me planteo cambiarme.",62.02,0,0.114,0,-0.114
E77700942,2025-09-01,Z28,Sur,urbana_premium,3,5,"Este mes hay cortes constantes. normal, sin más. Por favor, revisen la cobertura en mi zona.",62.02,0,0.114,0,-0.059
E77700561,2025-09-01,Z29,Oeste,urbana_premium,3,4,Últimamente la cobertura es mala. la velocidad es muy baja. no entiendo los cargos. Espero que lo solucionen pronto.,59.55,0,0.1493,0,-0.822
E77700519,2025-10-01,Z01,Centro,rural,3,0,Este mes la señal va y viene. la velocidad es muy baja. no entiendo los cargos. Gracias por la atención.,25.56,0,0.6349,0,-0.692
E77700532,2025-10-01,Z02,Oeste,suburbana,4,2,Este mes no tengo cobertura dentro de casa. no me dieron solución.,45.01,0,0.357,0,-0.275
E77700577,2025-10-01,Z04,Centro,suburbana,3,3,"Últimamente la señal va y viene. me parece caro para lo que ofrecen. Si no mejora, me planteo cambiarme.",48.34,0,0.3094,0,-0.065
E77700851,2025-10-01,Z04,Centro,suburbana,5,0,"En mi zona se corta en llamadas. me marean con respuestas. En resumen normal, sin más.",48.34,0,0.3094,1,-0.248
E77700070,2025-10-01,Z05,Este,urbana_premium,4,9,En las últimas semanas podría ser mejor. me marean con respuestas. Por otro lado no es perfecto pero cumple.,59.74,0,0.1466,0,-0.019
E77700160,2025-10-01,Z05,Este,urbana_premium,5,15,Este mes no tengo cobertura dentro de casa. podría ser mejor. Por otro lado tiene altibajos.,59.74,0,0.1466,1,-0.241
E77700635,2025-10-01,Z05,Este,urbana_premium,5,6,En mi experiencia la velocidad ha mejorado. Además no es perfecto pero cumple.,59.74,0,0.1466,0,0.238
E77700847,2025-10-01,Z05,Este,urbana_premium,5,6,En las últimas semanas la señal va y viene. me cobraron de más.,59.74,0,0.1466,1,-0.343
E77700956,2025-10-01,Z08,Sur,rural,3,1,"En mi zona la cobertura es mala. los datos van lentísimos. Si no mejora, me planteo cambiarme.",25.24,0,0.6394,0,-0.766
E77700048,2025-10-01,Z09,Norte,urbana_premium,4,3,"Últimamente hay cortes constantes. se nota congestión. no me dieron solución. Si no mejora, me planteo cambiarme.",61.56,0,0.1206,0,-0.71
E77700446,2025-10-01,Z09,Norte,urbana_premium,3,3,"En mi zona podría ser mejor. podría ser mejor. Sinceramente normal, sin más.",61.56,0,0.1206,0,-0.309
E77700447,2025-10-01,Z09,Norte,urbana_premium,4,5,"En las últimas semanas la cobertura es mala. los datos van lentísimos. no me dieron solución. Por favor, revisen la cobertura en mi zona.",61.56,0,0.1206,0,-0.742
E77700844,2025-10-01,Z09,Norte,urbana_premium,3,7,"En las últimas semanas se queda sin servicio. depende del día. Sinceramente normal, sin más.",61.56,0,0.1206,0,0.125
E77700484,2025-10-01,Z15,Oeste,suburbana,5,1,"Este mes el 5G ni se nota. no me dieron solución. Si no mejora, me planteo cambiarme.",44.3,0,0.3671,1,-0.312
E77700899,2025-10-01,Z15,Oeste,suburbana,1,1,"En general normal, sin más. normal, sin más. Lo peor es que tiene altibajos.",44.3,0,0.3671,1,0.104
E77700199,2025-10-01,Z16,Este,urbana_premium,4,0,En las últimas semanas la señal va y viene. no carga nada. Gracias por la atención.,60.3,0,0.1386,0,-0.675
E77700061,2025-10-01,Z17,Sur,suburbana,2,0,En las últimas semanas hay cortes constantes. no entiendo los cargos. No es lo que esperaba.,45.96,0,0.3434,0,-0.07
E77700456,2025-10-01,Z17,Sur,suburbana,3,2,"En general hay cortes constantes. se nota congestión. Además normal, sin más.",45.96,0,0.3434,0,-0.923
E77700753,2025-10-01,Z17,Sur,suburbana,5,0,En mi zona se queda sin servicio. los datos van lentísimos. la factura sube sin explicación. No es lo que esperaba.,45.96,0,0.3434,1,-0.351
E77700024,2025-10-01,Z18,Sur,urbana_premium,3,5,En mi zona la velocidad es muy baja. no entiendo los cargos. No es lo que esperaba.,60.31,0,0.1384,0,-0.226
E77700072,2025-10-01,Z18,Sur,urbana_premium,5,7,En general se corta en llamadas. me parece caro para lo que ofrecen.,60.31,0,0.1384,1,-0.211
E77700272,2025-10-01,Z18,Sur,urbana_premium,3,5,Desde hace meses no he tenido problemas. En resumen podría ser mejor.,60.31,0,0.1384,0,0.443
E77700979,2025-10-01,Z18,Sur,urbana_premium,3,3,"En mi zona hay mucha latencia. normal, sin más. Si no mejora, me planteo cambiarme.",60.31,0,0.1384,0,-0.119
E77700682,2025-10-01,Z20,Oeste,suburbana,3,4,"Este mes la cobertura es mala. los datos van lentísimos. Si no mejora, me planteo cambiarme.",44.22,0,0.3683,0,-0.847
E77700138,2025-10-01,Z21,Centro,rural,3,1,En mi zona no tengo cobertura dentro de casa. se nota congestión. me parece caro para lo que ofrecen.,29.68,0,0.576,0,-0.686
E77700749,2025-10-01,Z23,Norte,rural,3,0,Últimamente la señal va y viene. los datos van lentísimos. No es lo que esperaba.,26.71,0,0.6184,0,-0.849
E77700055,2025-10-01,Z26,Oeste,urbana_premium,5,3,En mi zona la cobertura es mala. hay mucha latencia. me parece caro para lo que ofrecen. Espero que lo solucionen pronto.,62.36,0,0.1091,1,-0.523
E77700094,2025-10-01,Z26,Oeste,urbana_premium,3,6,En las últimas semanas la señal va y viene. los datos van lentísimos. me parece caro para lo que ofrecen. Gracias por la atención.,62.36,0,0.1091,0,-0.769
E77700547,2025-10-01,Z26,Oeste,urbana_premium,3,6,En general se queda sin servicio. no carga nada. me cobraron de más. Espero que lo solucionen pronto.,62.36,0,0.1091,0,-0.493
E77700796,2025-10-01,Z26,Oeste,urbana_premium,4,6,Últimamente no carga nada. no me dieron solución. Espero que lo solucionen pronto.,62.36,0,0.1091,0,-0.213
E77700218,2025-10-01,Z27,Norte,suburbana,3,1,"Desde hace meses hay cortes constantes. la velocidad es muy baja. Lo peor es que normal, sin más.",43.92,0,0.3726,0,-0.543
E77700429,2025-10-01,Z27,Norte,suburbana,2,2,"En general se queda sin servicio. hay mucha latencia. Si no mejora, me planteo cambiarme.",43.92,0,0.3726,0,-0.413
E77700691,2025-10-01,Z27,Norte,suburbana,1,1,"En mi zona depende del día. podría ser mejor. Sinceramente normal, sin más.",43.92,0,0.3726,1,0.012
